0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.0080289558321326,-0.0015788605684923,0.0120005158295403,-0.9879995498325996,-0.9872546011723866,-0.9915905286779896,-0.9590831764880264,-0.9877610441912122,-0.973389296176542,-0.988273707276364,-0.996166621815622,-0.93678864398031,-0.98151432203732,-0.9051405413744372,-0.9974540332375534,-0.9034585686571648,-0.9707033371501946,-0.9551470535936892,-0.9730931952585092,-0.9913046719340828,-0.9057607531517972,-0.9743520434889776,-0.9083461815477916,-0.9917034144905742,-0.9598807069261932,-0.9912039072464124,-0.9973619229689326,-0.9732206251014208,-0.9801144838507134,-0.8543150781286873,-0.9941074642668896,-0.9868441389961472,-0.9814634420879224,-0.9342031691638064,-0.9974581422974212,-0.9702593037127782,-0.9740254485360668,-0.9916944670152932,-0.958192287654132,-0.9911889968411663,-0.9569822766895068,-0.9322956014039104,-0.8464810868717876,-0.9725839387109504,-0.9723137624329764,-0.9082984228975896,-0.9600549078039314,-0.9916239719238408,-0.9598071131086698,-0.9375767270571632,-0.98113953237527,-0.9941396642687428,-0.9811912689000069
-0.00166736604352,0.0044102232301646,0.0098050058601321,-0.9882007789912364,-0.9871097262322612,-0.99132369023573,-0.9585649112985124,-0.987732880545517,-0.9734976512226164,-0.988053964865728,-0.9961778888954448,-0.9367325948193388,-0.9815331285863494,-0.9037895412380664,-0.9974255703241848,-0.901699269931769,-0.9700896723637084,-0.9559362980593504,-0.9733072527201996,-0.9907539288726824,-0.9043128056781168,-0.9735310106901148,-0.9095980895428976,-0.9915565378852746,-0.9593713018223844,-0.9912181357332588,-0.9973888839285332,-0.9730783199321146,-0.9806241867407856,-0.855526563934114,-0.9942811032803924,-0.9864977876060848,-0.981867823586382,-0.9347450183788952,-0.9974474766224144,-0.9715741464845504,-0.973556373934226,-0.991498955631786,-0.9587521261553196,-0.9914936851118628,-0.9565886488217048,-0.936066829454564,-0.8490807600279557,-0.9730114770365664,-0.9724648775204796,-0.9079928982282512,-0.9613711026841202,-0.9912891651760354,-0.9597816257905896,-0.9391922596463366,-0.9809569132427268,-0.9941184707956584,-0.9813155524372864
-0.0390984542071469,-0.0064883615812535,0.009501571297493,-0.9876971000817926,-0.9865584187118024,-0.9912188346494962,-0.9587409234590348,-0.9875305331037508,-0.9733647487904642,-0.9877086104378586,-0.9963248947836952,-0.9369815282312244,-0.9815799241674082,-0.906396859171,-0.9974416409047338,-0.9013122311085894,-0.970053347541862,-0.9542420001015328,-0.9725740953062004,-0.9914574020508914,-0.9050679425388032,-0.9736638791991076,-0.9075827560598022,-0.9917024897043668,-0.960003892572467,-0.991387630646928,-0.9973769559298518,-0.9724575614681932,-0.9810301278984968,-0.8595209015723048,-0.9942932045995526,-0.9866751521813688,-0.9823347268523044,-0.9332926440919806,-0.997485961118972,-0.9703777820162114,-0.973757502317702,-0.9913621024302942,-0.9595633144488172,-0.9915320407290212,-0.9577590097559276,-0.9362479564669092,-0.8537415523695459,-0.9728646036429338,-0.97232087048687,-0.906906146311096,-0.9591771786880072,-0.9915315911509884,-0.9601413232052326,-0.938731766629003,-0.9814563978900293,-0.994086828279754,-0.9811595562975274
-0.0246658240049274,-0.0026675331894972,0.0156426243055992,-0.9885780545642604,-0.9870845159160588,-0.9914386853045676,-0.9576245016847904,-0.98743825742691,-0.9727919738654436,-0.9876869146084064,-0.9961818928125143,-0.9392935262999208,-0.9821831734971982,-0.9037891566785788,-0.9973975420212192,-0.9035467628418108,-0.970241592042064,-0.9563998060368546,-0.9724587208740534,-0.9909036715559848,-0.9054422733048282,-0.9734424901466532,-0.908822816131282,-0.9918580610215076,-0.9595110652901396,-0.9911148760245048,-0.9973586042526236,-0.9724799586114798,-0.980603755571994,-0.8590534662298354,-0.994394744353038,-0.9871352878208096,-0.9812543953503058,-0.933396937149646,-0.9974304110235036,-0.9705021116397674,-0.972892640693047,-0.9914335845450608,-0.9585233996408664,-0.9911733631508068,-0.9583059384548124,-0.9352851766558812,-0.8529467970419369,-0.9730904980274452,-0.9716610721194828,-0.906967962249808,-0.9601288596704056,-0.9916559265094768,-0.959811020894462,-0.938536770350068,-0.9812731690712412,-0.9943931148918398,-0.9808498643812744
-0.0190843872077711,-0.0072102909875792,0.017457860273213,-0.9881526077667564,-0.9866823770824964,-0.9912652750566135,-0.9587263208557076,-0.9875648439158248,-0.9725540977523024,-0.9879182302624462,-0.9962501517484968,-0.9373486811022756,-0.9822130051998252,-0.9004312378129008,-0.9975135055770143,-0.9019692016937164,-0.9702271209635186,-0.956692867802978,-0.9740323776136623,-0.9912808969646008,-0.90534164461433,-0.9735802335778816,-0.9074035735400034,-0.9915948819481164,-0.9598225148327344,-0.9913179222617634,-0.9973308812509342,-0.973219332460596,-0.9809856828756603,-0.8542069891566836,-0.9942420844362728,-0.9874578738190546,-0.981938518829828,-0.9341655937221146,-0.9973929640220416,-0.9717394050760468,-0.9740644952603168,-0.9915093792374224,-0.9584389903815996,-0.9911119941217044,-0.9585885435130564,-0.9357529733007812,-0.8506580842394494,-0.9722899872151226,-0.9735341660898472,-0.9056746242984643,-0.960962338752645,-0.9917919761905152,-0.9603508564341562,-0.9405375466570156,-0.9808607690100904,-0.9944238880476792,-0.9811037892456408
-0.0162665515394911,0.0077320446191254,0.0135141585592508,-0.9880994308283454,-0.9863666522571576,-0.9910573548713252,-0.9601400809712396,-0.987705044767644,-0.9732314539293042,-0.9875398811895776,-0.996295794455183,-0.9367713409541406,-0.9815703374667876,-0.903818937833016,-0.9975584061951772,-0.9057062171660968,-0.9702024153323012,-0.9555568104918942,-0.9729375870104904,-0.9911544106785454,-0.9047544290067332,-0.9728979925736032,-0.9085806377435288,-0.991398907021877,-0.9593547455184608,-0.9914281801360548,-0.9973489147576612,-0.9729155400687158,-0.9807910750089216,-0.8556004590965405,-0.9941317388079236,-0.9870143523141977,-0.9816155259070722,-0.9365947798977076,-0.9974844348903088,-0.9707652832078536,-0.9721677432477952,-0.991415600419981,-0.959644233506376,-0.991125732561806,-0.9572428360351606,-0.93641554465512,-0.8570000569646968,-0.9732087612900506,-0.9726459779594988,-0.9099118497746,-0.960117410135789,-0.9914827843811196,-0.9587193098317368,-0.9386590578616536,-0.9803863155270106,-0.994372225184048,-0.9806339279400192
-0.0075122708138567,-0.0111274427947436,0.0162787737895413,-0.9876871778091808,-0.9866672800981968,-0.9915328007163816,-0.9582101814775515,-0.987239268399822,-0.971899113855778,-0.9879693921484902,-0.9961777127152004,-0.9380845970761555,-0.9823449198379696,-0.9065584639349692,-0.997441476360043,-0.901535307927601,-0.9711924276054816,-0.9566354944190106,-0.973161379189862,-0.9911738478746184,-0.9047625775487,-0.9734351120659636,-0.9096204318530512,-0.991524116852439,-0.9594847884739448,-0.9913508895366112,-0.9973291060501828,-0.9725395227049864,-0.9808541034113406,-0.8543682407476197,-0.993985944105832,-0.98712386150734,-0.9824574510975502,-0.9350426796508114,-0.9974980784200111,-0.9696633777605976,-0.973634762133522,-0.991658422728692,-0.9587418009984828,-0.991414262261924,-0.9564019529526904,-0.9353050242664456,-0.8582886929132346,-0.9730430908795532,-0.9717577671905512,-0.9084113687213816,-0.9602257494415922,-0.9917609360425008,-0.9604368129592395,-0.9409415699355834,-0.9805553592896836,-0.9941082382608868,-0.9809127366806948
-0.0052578750243249,-0.0191859964898989,0.0246034392281726,-0.988470096082706,-0.9865706672472836,-0.9912341158183772,-0.958779987780003,-0.9874579443039946,-0.9728186664462656,-0.9883115339104724,-0.9962766496057966,-0.9374284723469384,-0.9823541496079828,-0.9051214610836824,-0.9974528515435828,-0.9037830312613984,-0.9697202098764922,-0.955608050898837,-0.9728124072135064,-0.9911587559375324,-0.9041843895369764,-0.9733465506036216,-0.9073472277816744,-0.9916594551441728,-0.9590586921881122,-0.9915233952706338,-0.9973552803272148,-0.9732191222639714,-0.9803890909201686,-0.8517531587108668,-0.9942627540948836,-0.9864934470388343,-0.9811363280453032,-0.93493445387284,-0.997449007836512,-0.9705098265316454,-0.972645560983876,-0.991438488460218,-0.9590828532112982,-0.991630771641146,-0.95887609635727,-0.934635213681706,-0.8546486311628231,-0.9730590326561624,-0.972311782322029,-0.9082784080200236,-0.9598421434389812,-0.9915105924863002,-0.959961534611826,-0.9394172488243648,-0.9814971544625836,-0.994178516786608,-0.980146870659262
-0.0102676614095488,-0.0317970131421408,0.0231041813932636,-0.9880404722290588,-0.9862983814665456,-0.9915137859230656,-0.9598424728346702,-0.9876561189741396,-0.9733924718302692,-0.9884940785989276,-0.9961933214267064,-0.9353283975080828,-0.9821860107686442,-0.9047112561972266,-0.9975030680247312,-0.8989912951141742,-0.9711504563621184,-0.9549565889349306,-0.9730231617174722,-0.9909801540511504,-0.903621047863467,-0.9733375867218153,-0.9068197773826484,-0.991606050320521,-0.9598216368832536,-0.9908593045151302,-0.997434479503306,-0.9730546592326984,-0.9809943960039632,-0.852663821585577,-0.9943640158224938,-0.9869635592400368,-0.9821090437252026,-0.933504788936062,-0.9974390646452016,-0.9702078442432834,-0.9736515608227936,-0.9914638252165388,-0.9591944242519638,-0.9911606458150536,-0.9583439693583272,-0.935642260673468,-0.8525654602183096,-0.9732125656834326,-0.9722075144818472,-0.9083868401052084,-0.9594649812015896,-0.9918453638891396,-0.9599408208189746,-0.9393416348433132,-0.9808663608641494,-0.9940579098248272,-0.9814960155713104
-0.0133803081530966,-0.0117492930399336,0.0207115380168637,-0.9878374201089798,-0.9866442277146242,-0.9912717636784646,-0.9591328722336624,-0.9873325729861292,-0.9729369648149668,-0.9880185006542432,-0.9963153759863014,-0.9373565607521052,-0.9818914660352736,-0.902801697959092,-0.9975366958785262,-0.9012657120842598,-0.9702583080874772,-0.9540623810849852,-0.972777166714718,-0.9908089401822112,-0.9047468271688106,-0.9727198316273564,-0.9080956321938848,-0.9916536218581004,-0.9593082965366896,-0.9910082582528776,-0.9974288615492414,-0.9725894726376106,-0.981100955100841,-0.8482579520254201,-0.9941877960410708,-0.9866510680454312,-0.9816403030527237,-0.9334777090976892,-0.9974761351299024,-0.9703378101286928,-0.9732313839329072,-0.9915595437593104,-0.9586300649243872,-0.9916880293505878,-0.9584416933640968,-0.9348933951084264,-0.8537276721891092,-0.9721211600875342,-0.9720224009596669,-0.9094790881914314,-0.9603969159408464,-0.991780733526364,-0.959442359987708,-0.9409802172483192,-0.9807695669447248,-0.9944633165296372,-0.9799494489160838
-0.024431886890285,-0.004318567360578,0.0215655639335109,-0.9884461771086812,-0.9869188714589454,-0.9912323763649652,-0.9590166504974956,-0.98788489215233,-0.9723706947386936,-0.9876720174705216,-0.9961424597230566,-0.9384491265935968,-0.9823484585897396,-0.9058879460674386,-0.997489254901497,-0.9022493217587672,-0.9713257281816216,-0.9548764080987072,-0.973420751089164,-0.9908835757029152,-0.9066697014794992,-0.9728072437677102,-0.9092186421914714,-0.9916228560880146,-0.9592923198428532,-0.9910013892829508,-0.9973900386732444,-0.9718685751646424,-0.981404743071964,-0.8617944037561014,-0.9942647757910856,-0.9862939415134084,-0.981978854724562,-0.9345814281241536,-0.9974273369784268,-0.9711347249369854,-0.9738790256547846,-0.99136776839453,-0.9602100123508102,-0.9914510387107428,-0.9567611432057078,-0.9340053914768116,-0.8507284137114348,-0.9729411155814904,-0.971311990902158,-0.9054657226648744,-0.9620518936773376,-0.9915870184361556,-0.9591016283214372,-0.9380913501838364,-0.9812466156774914,-0.9941171364925512,-0.9804669545851982
-0.0331527640079787,-0.0032221364873673,0.01976815356825,-0.9879523904011356,-0.9865422495306234,-0.991668387931144,-0.9584449366139411,-0.9873632253008798,-0.9722374676712512,-0.9878179254742724,-0.9961765928227608,-0.9368228304258274,-0.981967312108906,-0.9018558089551376,-0.9974620658996476,-0.9026041015031872,-0.9720048683683864,-0.9560809762842312,-0.9728510659149237,-0.9912062327299658,-0.905022033607446,-0.9738038700987364,-0.9068563277135512,-0.9915646162963052,-0.9590078510415824,-0.9906602464322248,-0.997403066097998,-0.973090354850068,-0.9806416914684192,-0.8557883980562572,-0.9942655100560248,-0.9866369648746072,-0.9818288979742053,-0.9360357590877348,-0.9974188113420034,-0.9704925969824274,-0.9728857219567124,-0.9911154632844064,-0.9584890919882794,-0.9912235037209624,-0.9588966686386492,-0.936146929092314,-0.8544781624717803,-0.9731540308474176,-0.972691148163014,-0.906092846001035,-0.9596976402463008,-0.991384033438545,-0.9594465687064652,-0.9402043776999408,-0.9810877973251566,-0.994290931611688,-0.9803102308212668
-0.030387231456003,-0.0177773329495252,0.0219891671352208,-0.9883033116524912,-0.9866739994164484,-0.9916257181734892,-0.9591438204591984,-0.9880174983345552,-0.9727968070584586,-0.9877638142707652,-0.996194176962472,-0.9372855418472036,-0.9822559727392344,-0.9032551128261204,-0.9975133627306564,-0.8996797619631473,-0.9708092043791638,-0.9569394579592122,-0.9726492674677792,-0.991550406541434,-0.9057047332087284,-0.9730967962392998,-0.9061285028388066,-0.9915377842466928,-0.9586402067159894,-0.9911223739926008,-0.9973659267683804,-0.9733344976920428,-0.9809630835419848,-0.8537154144921781,-0.9942776717481978,-0.986621591191865,-0.9818971839275316,-0.9344138867649464,-0.9974393627035804,-0.9705711771216888,-0.9735617623997868,-0.9916138599021318,-0.9603104132636258,-0.9911668930423266,-0.9558977315348718,-0.9348822903226074,-0.8508620836065767,-0.9731985417398764,-0.9730818500688312,-0.9081629697518168,-0.9602370859027844,-0.9915892193831056,-0.9594118456744852,-0.9405978662993396,-0.980878827431676,-0.9943322368171836,-0.9804142202273736
-0.0181482196668352,-0.0051133491693868,0.0162417761912516,-0.9881615241321152,-0.9866309908956932,-0.9912466378761068,-0.957694731776649,-0.9877043142259102,-0.9723463016951884,-0.98751769326648,-0.9962935004047866,-0.9397252355183416,-0.9823686178778408,-0.9053147634569904,-0.9974433760506246,-0.902212818377965,-0.9703969935144502,-0.956356803238622,-0.9733543369310164,-0.9910651940167626,-0.9076213430435583,-0.9727173646491388,-0.9071585812935932,-0.9914310104485746,-0.9592962018795416,-0.9911772639817534,-0.9973160820487484,-0.9731846168317292,-0.980989951899588,-0.8581020320750302,-0.9944773592528362,-0.9871064399233768,-0.9813462003121936,-0.9370163816290636,-0.9974853320259076,-0.970727725799202,-0.9742292410465496,-0.9915621272923628,-0.958996709682724,-0.9914543478926238,-0.9588020787309204,-0.9328285996081151,-0.8546254839267117,-0.9720579403988658,-0.9724162128172484,-0.9093554884655304,-0.9603292959273492,-0.9917863127823588,-0.9582803533455984,-0.940886200656526,-0.9814040940913576,-0.9943863765897898,-0.9806937722302188
-0.0004237361781207,-0.0027754448289615,0.0064394447147505,-0.9881071495409096,-0.9871127731660831,-0.9908447793216324,-0.960390512390752,-0.987666367931023,-0.9726166163029046,-0.9878521084359092,-0.9962515574296644,-0.938703221953755,-0.9820893178558848,-0.9083018886023676,-0.99759054138445,-0.9099961895303056,-0.9705739549815936,-0.9566888933947686,-0.9722281862934368,-0.991074429382256,-0.9048690287122376,-0.9731028062391158,-0.9065319686273196,-0.9915862207835502,-0.9594410466477052,-0.991132063515686,-0.9972807295014156,-0.9723169405083466,-0.981299261196438,-0.8558125292165603,-0.994322786048684,-0.98694833471162,-0.9823555291669118,-0.93353502614665,-0.997486434207956,-0.9696574136614522,-0.973407518079474,-0.9915501906312256,-0.9590542958295978,-0.9913984074669142,-0.9580392940121398,-0.9359869020873012,-0.8523064746421114,-0.972314575124469,-0.972721524586428,-0.9090075632772744,-0.9594737827390388,-0.9914397655856402,-0.9590894254854172,-0.939604656095548,-0.9817182881629388,-0.99409349516473,-0.9797250270247068
0.0050487155546036,-0.0205018745804047,0.0023402953974406,-0.9880960539914232,-0.9870206928780982,-0.9913550985672366,-0.9573054867305846,-0.987445075243857,-0.9727125798138042,-0.9874443382510906,-0.9962133076134194,-0.9386870815962683,-0.9819355270816345,-0.9059180023395014,-0.9974226856160912,-0.9047213525472104,-0.9714164387203575,-0.9569543295698312,-0.9730711846929258,-0.9911485659455244,-0.9039038486064388,-0.9742406858128898,-0.9082016738398484,-0.9914377505678996,-0.958714145064954,-0.9910173025730664,-0.997320891316053,-0.973076305458448,-0.98064689839784,-0.8544721388114854,-0.99427611959044,-0.9866910614334216,-0.981878470291431,-0.9322314152710752,-0.9974973842929372,-0.9712617951781672,-0.9736036018562496,-0.9914979033852228,-0.9588861577894692,-0.991545622993632,-0.9566012077366564,-0.9363777813430932,-0.8499070791099613,-0.9725278631718522,-0.9719985651003946,-0.906059069492106,-0.9593119477780008,-0.9915028896108964,-0.9591908545376762,-0.9390513501533656,-0.9815161047250768,-0.994039871485069,-0.9806373671938288
0.009935283187374,-0.0116395126287765,0.0084976941508124,-0.988094175533384,-0.9870583058083966,-0.9914861011378524,-0.9596752677163712,-0.9877843622007692,-0.9733695997643912,-0.9876990865057952,-0.9962222056838144,-0.9394308140276884,-0.9819831624688478,-0.9044705954478416,-0.9974554812585412,-0.9036764138565726,-0.9704138603835956,-0.9565950939463966,-0.9737664732251996,-0.9909595778489064,-0.9038083738315116,-0.9734470388191988,-0.9126146374938896,-0.9915429327762456,-0.9592225440354054,-0.9909671304096992,-0.9974006970588946,-0.9715328519145752,-0.9807923817530624,-0.8580526493836227,-0.994420017574602,-0.9868076098541284,-0.9812432044431816,-0.9327074555913364,-0.997446821328136,-0.9708447914409092,-0.9732886646982316,-0.991523982766292,-0.9596128850087812,-0.9909219073005212,-0.9583504231061044,-0.936237712654452,-0.8593566585965189,-0.9721518717065613,-0.971887997471674,-0.9091046029232064,-0.9593486881114568,-0.9916461985660664,-0.9586765504212684,-0.9400430272144908,-0.981589691756958,-0.9943169124003758,-0.981026465594464
0.0171300701974584,-0.0016860059395476,0.0063056407594337,-0.9882924555930072,-0.9862236223217118,-0.9913013216431346,-0.9578870167732652,-0.9879573914786692,-0.9728328026084048,-0.9879631946879204,-0.99609664135924,-0.9373950146932444,-0.9818520267101482,-0.9046352676962256,-0.9974923500912296,-0.9007772807841417,-0.97044574828362,-0.9539080527033398,-0.9729189198803072,-0.9910390171111074,-0.9039859183032716,-0.9731561244220228,-0.91015946358253,-0.9914404775849878,-0.9587698170447976,-0.991306198418144,-0.9974296928330196,-0.9726964635235196,-0.9812793039542496,-0.8575094506433721,-0.9943451326578108,-0.9869829318040524,-0.9816507883165538,-0.9364252746297532,-0.997498969064553,-0.970925272596708,-0.9737163095017204,-0.9911490749788354,-0.9589490316001672,-0.9915434413685652,-0.9584789041827282,-0.9349039131464992,-0.8569557863498766,-0.973467949000022,-0.9732329306822504,-0.9074133898548882,-0.9592960798063568,-0.991566819406392,-0.9592660815534596,-0.938837902859637,-0.9813996648828858,-0.9941863378036192,-0.980685949215006
0.0127812880477265,-0.0078145780016349,0.0125485782408861,-0.9879073216625304,-0.9869678479707276,-0.9915710834872145,-0.9586049576310716,-0.9876914648628504,-0.973135805168763,-0.9879085743220396,-0.9961707697708624,-0.936723932191134,-0.9821628652699712,-0.9021319658914706,-0.9974330181700471,-0.90072673134879,-0.9720328953136114,-0.9558102924567532,-0.9736529160101656,-0.9912119962045692,-0.9045249178782764,-0.9726056717623698,-0.9082058846259472,-0.9915781282253638,-0.958478499115126,-0.9912830950814258,-0.9974602340647968,-0.972644868447576,-0.980858818422896,-0.8580319846208776,-0.9942739978513312,-0.9864455381188908,-0.9812800902674056,-0.9350482886092631,-0.997452104719182,-0.9723119194777226,-0.9726323224248954,-0.9919293688394276,-0.9586928252536936,-0.9910034352009974,-0.95869750931799,-0.9336062947005938,-0.8537281665565484,-0.9723826932542182,-0.9725301785957992,-0.9088817961989836,-0.960239211867286,-0.9915023870930112,-0.958987565974794,-0.9390466854326704,-0.9809832315082232,-0.9942706683411277,-0.9807831136668408
0.0048946424388784,-0.0102671766824619,-0.003381169932608,-0.988222702910092,-0.9870815886821712,-0.9912991895864544,-0.9588923101108242,-0.9875736450230462,-0.9723193007414396,-0.9878540405344444,-0.996144701052154,-0.9355879363160428,-0.9821921322527736,-0.9026830210981708,-0.9975393639944484,-0.9029724355461344,-0.9712529595303756,-0.9546633796721472,-0.9739850080538016,-0.9913251677731634,-0.9048940268668604,-0.9736155532708424,-0.9082827191725226,-0.9917680497910404,-0.9602434609018564,-0.9912736325442706,-0.997443962989912,-0.9720552387023867,-0.980821332992597,-0.854411072955002,-0.9942900861620572,-0.9867181477706184,-0.9811398166568353,-0.9353858347423458,-0.9974322942438826,-0.9711573309887628,-0.9739230234764544,-0.9915863881481936,-0.9590824206557244,-0.991245916277821,-0.9569152254155626,-0.9361631250633382,-0.8514479430924407,-0.9715212099684432,-0.9735985261210256,-0.9089430180868454,-0.9613282692147058,-0.9915599184067,-0.9597762142755598,-0.9379493159821656,-0.9800263603426328,-0.9940962580003762,-0.980505038134289
0.0070133837993511,-0.0019663012118386,0.0114183477426218,-0.9883412019427552,-0.9871877414812168,-0.9911497136440196,-0.9588985096202772,-0.9876803714942356,-0.9736781352390552,-0.9882305754447328,-0.9961766340061872,-0.9368229880352444,-0.982125607030838,-0.9032430916072872,-0.9976112139600086,-0.9038802211426588,-0.9708821155010986,-0.9550731309060664,-0.9725858174991574,-0.9909274292929434,-0.9060789387048396,-0.9733816755819784,-0.9097167025308726,-0.9917685605048504,-0.9583055867864,-0.9912899904185908,-0.9973640393696124,-0.9724339438935128,-0.9811671234051929,-0.8501230514965825,-0.994275419088779,-0.9869294289328768,-0.9819998901453736,-0.9349641284723088,-0.9974983898765296,-0.9711696753068888,-0.9729224508455692,-0.9914789593986878,-0.959224488676054,-0.9913555339412304,-0.9593536523034052,-0.9339929046302846,-0.8506294579798084,-0.973599165714758,-0.9720334871618966,-0.9093294318532232,-0.9592656456629304,-0.9915836578418352,-0.9601219616100342,-0.939652566474548,-0.9811753851994348,-0.99421997110741,-0.98139680811091
0.0139104870828892,-0.0139463850027235,0.016297711420035,-0.9881824461056808,-0.9872553526964872,-0.9916731176284076,-0.9583318931824,-0.987835971285824,-0.9723848426334925,-0.9878130665872962,-0.9963849169274164,-0.9369381374476394,-0.9822003047471716,-0.9018326650326404,-0.9974570926543902,-0.908483552531449,-0.9717189764769876,-0.9549405167098722,-0.9736221479356904,-0.9908519067238298,-0.9029112480407228,-0.9741317134926136,-0.9063335699550228,-0.991589290206238,-0.9583589500573056,-0.9912186217940636,-0.9973982132817332,-0.973265295754037,-0.981244656756497,-0.8536283387563676,-0.9943310353247176,-0.9867943924062164,-0.9819516396488444,-0.9339877152385802,-0.997467250804818,-0.9715832197373172,-0.9728110263230012,-0.991294452409468,-0.961139007163742,-0.9916315960390804,-0.95800974806413,-0.9336910450973304,-0.8533920933944278,-0.973563954701809,-0.9725758077566884,-0.9083265633989882,-0.9590354742466208,-0.9916608169338492,-0.9595489784626672,-0.9383646543776826,-0.980678737158331,-0.9941469752010768,-0.9802491775518172
0.0235654522502935,0.0106810490013565,0.0358811799410859,-0.9879892561204374,-0.9868883498999064,-0.9914956407370468,-0.959159302762394,-0.9876821455672878,-0.9724091062321532,-0.9880382074492684,-0.9962680728226436,-0.9388552718406192,-0.9813855044544324,-0.9058675944457274,-0.9974709099155484,-0.9025915601609712,-0.9708671485280216,-0.9552370709263062,-0.9733392988103404,-0.9908238421661324,-0.9057308390897478,-0.9736284782209758,-0.9070874145245256,-0.9913607803254012,-0.9601172951005869,-0.9914473872972416,-0.9973429475503196,-0.972573743516278,-0.9809120404748256,-0.854750618269139,-0.994253133189862,-0.9864570858798748,-0.98147241836569,-0.9345123125400946,-0.9975229208572364,-0.9711923716351556,-0.972816568322004,-0.9913142541187764,-0.9600782762961748,-0.9914265253373832,-0.9574334704634528,-0.933410302407212,-0.8513070646498365,-0.9731444331988603,-0.971803587043633,-0.906955468974233,-0.960859568364497,-0.9914793990543684,-0.9600353402854548,-0.9389486607705058,-0.9813030370572874,-0.9940252647008732,-0.9804373580777485
0.0146382975720214,0.0172746444812133,0.03927856855328,-0.9878976557082556,-0.987003238588906,-0.9915500183208112,-0.9589273275268532,-0.9880851532982684,-0.9719521687134584,-0.9874670015714996,-0.9962017558596729,-0.938726911209984,-0.9819156517696942,-0.9038210045430576,-0.9974718500941884,-0.9038004107898712,-0.9699321335213013,-0.9547815749351272,-0.973418178987836,-0.9907369037218472,-0.9037111023867032,-0.9738336004874224,-0.906591404836674,-0.9915544794335662,-0.9573590908817414,-0.991122800916525,-0.9973416390699148,-0.97217061038047,-0.980627980496864,-0.8545058615621928,-0.9944284471762522,-0.9865358102156616,-0.9813819514244598,-0.9333706934269536,-0.9974245981198826,-0.9711319592081128,-0.9726493047701932,-0.9912974023224752,-0.958797058996546,-0.991356075022322,-0.9576773198320472,-0.9341359416768984,-0.8520837377439603,-0.9740714753359784,-0.9725099277054275,-0.9099007499051954,-0.9597244098902296,-0.9914676517317929,-0.959115408123631,-0.9381787793062848,-0.980522600034258,-0.9940434938229576,-0.9806456221420004
0.0237008101129819,0.0213041836937808,0.0210608084622281,-0.9878967411806004,-0.9866307973426368,-0.9913369612765316,-0.9590964829325213,-0.987671753100942,-0.97193005955072,-0.9878004670518814,-0.996423036525151,-0.938480772080612,-0.9819839233090318,-0.9080012454729504,-0.9973938654108424,-0.9023295902928342,-0.9716499096221604,-0.954960942951116,-0.9735201072543672,-0.9908020918323044,-0.9019220535319556,-0.9729950104566842,-0.9077247281859824,-0.991349878754535,-0.9568754095709648,-0.9912271133557934,-0.997367620447435,-0.972582773837895,-0.9802236976496176,-0.8556113655898667,-0.9942508734459244,-0.9870209403505958,-0.9813521523071992,-0.9334347232828089,-0.9974310072851438,-0.970445856580691,-0.9737152234074082,-0.9913496160084828,-0.9580758682765949,-0.991224556232154,-0.9575633825219468,-0.93392689349504,-0.8494558467154837,-0.973186908034054,-0.9714414950711672,-0.9079016454630892,-0.959694478993048,-0.991444820404992,-0.9602865812682826,-0.9394614672246252,-0.9808464542439888,-0.9940517551543872,-0.9800833049787728
0.0238646211214501,0.0183560713270226,0.0250399327181862,-0.988123720644462,-0.9866188361901128,-0.9913253212654912,-0.957893922791664,-0.9879531201861748,-0.9725811115327944,-0.9873380547129662,-0.9963655130252876,-0.9368852190664584,-0.9813865940184394,-0.9051849220985562,-0.9975671820710236,-0.9026306711081704,-0.9703403312468252,-0.9546817512141128,-0.973731970915384,-0.9908720210236382,-0.9056253521412098,-0.9732700297066774,-0.908309035318041,-0.9916233943282552,-0.9575330414154368,-0.9912488465135172,-0.9972551295679536,-0.9735080967877064,-0.9813663185044732,-0.853834751959287,-0.994626207291799,-0.9866811603431908,-0.9816906295291976,-0.93365371304613,-0.9974378965764764,-0.9693059755750152,-0.9733347325526388,-0.991521449321167,-0.9604126298310756,-0.9910708645656268,-0.9574276136198748,-0.9364937456788868,-0.8536188320270921,-0.9735343604497952,-0.9713086746497578,-0.9090104468151272,-0.9589183327952558,-0.991267365418621,-0.9592858273996154,-0.9375280763120488,-0.9800562722244216,-0.9937720313814512,-0.9799908386100092
