0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0,-0.0,-0.09556685,10.740571,-0.0,2.3750155,1.1508197,0.0,0.0,2.7906127,4.888277,0.0,0.0,-5.9463387,-0.1455278,-1.208852,8.487746,6.7035775,-0.0,5.6580205,0.029005943,-0.0,0.17175543,0.0,0.0,-0.0,0.8929238,7.260823,3.3628714,-0.0,0.0,7.424509,-0.0,-3.6079476,2.253716,1.4396361,0.0,10.564088,4.912653,0.71286166,0.0,0.0,4.761169,0.0,-0.43411323,-8.674539,-0.0,0.0,0.0,-1.5702347
3.363102,1.2726951,1.0598642,0.0,1.8875014,0.0,0.0,4.155985,0.0,4.555107,7.0262504,6.2905655,-0.0,-0.0,0.96492416,0.0,8.567966,5.9808574,-1.3587056,7.1260777,0.0,-0.0,0.0,9.84973,-1.7859689,-2.0805702,-0.794014,7.558996,3.7838326,-0.0,0.0,4.6865015,-7.185488,0.09539495,1.9059225,0.0,0.0,11.1754465,2.2030973,-1.5929551,3.119649,4.819215,6.950171,0.0,-0.0,-0.0,-0.0,0.0,5.6521688,-3.6380873
5.153435,0.0,0.0,10.417168,2.801889,0.0,3.9468873,0.0,5.553048,5.9745097,6.2355704,-0.40041098,-5.56499,-0.0,-0.0057456917,1.9388671,9.387088,0.0,-0.0,7.6169133,0.0,-0.67696244,0.0,0.0,-0.0,0.0,0.014634872,0.0,4.7704334,0.0,6.168406,1.3055036,-0.0,1.1585846,0.0,4.9497013,7.065343,0.0,-3.4032218,0.032139853,0.0,0.0,5.6109357,-3.6479845,-0.0,0.0,-0.0,6.3589897,6.3710046,-3.6246147
0.0,0.0,6.741148,7.5458183,0.16309099,0.0,5.1570654,7.740436,6.837617,0.0,1.6214908,-3.5152848,-0.0,-0.0,-0.0,0.0,10.023731,0.0,-0.0,7.7886624,3.758271,-0.0,0.0,0.0,-0.4097721,0.0,0.0,0.0,4.4491277,0.27424756,0.0,-1.4344332,-0.0,-0.3515268,4.6826797,0.0,7.11054,0.0,-4.9615703,0.0,4.7093773,8.09791,-0.0,-0.0,-0.0,0.2885428,0.0,7.1702733,2.987254,-3.0251694
3.0360794,0.0,6.5067024,-0.80799353,-0.77334625,0.0,7.8350534,10.244181,3.8505983,0.0,0.047797136,-0.0,-1.0016061,-1.0340538,0.0,2.941341,10.2124,-0.0,0.13518588,0.0,0.0,-2.4735684,0.0,9.872799,0.0,0.0,6.0049586,7.8964634,1.5889798,0.0,6.3139496,-2.800159,-0.0,-0.0,3.4668882,0.0,0.0,-0.0,-2.5170145,-0.0,5.649558,6.376806,-5.51101,0.0,-5.1528897,-1.9497528,2.7461245,0.0,-0.479856,-2.0295093
0.0,0.0,-0.0,-0.0,0.16522475,3.1179764,0.0,7.8629603,-3.2449267,0.0,1.1290944,-1.1266937,0.0,-0.0,0.0,4.1403985,9.648309,-1.9482003,1.4032013,8.442277,0.8917428,-2.6819246,0.0,10.417367,5.3000317,0.0,7.661302,5.8435273,-1.7507818,0.0,0.0,-2.4564242,1.1872915,-0.0,0.0,0.0,-0.0,-0.10971765,-1.7050443,-0.0,4.895043,4.4216037,-5.0536714,6.435249,-1.810979,-0.0,1.8135736,0.0,-2.0752912,-0.13839015
4.5010805,0.0,-5.3116584,1.8784924,0.0,0.0,0.0,-0.0,-0.0,0.0,3.0159159,-0.0,0.0,0.9678251,1.7021635,0.0,7.999492,-0.0,0.0,0.0,-0.0,-1.1888192,-0.8412602,0.0,8.90793,1.8570756,0.0,0.0,-2.749171,0.0,0.0,-1.0415769,3.2152195,0.0,0.0,9.004157,-0.0,5.151003,0.42025504,-0.4705884,4.9280963,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.9293325,1.9759034
0.0,6.8317213,-5.488997,0.0,5.8273144,0.0,0.0,-0.0,-0.0,0.0,4.093066,0.3910176,0.0,2.2053587,0.0,7.2124805,3.8390691,-4.6380363,1.4884123,9.509887,-1.8906575,1.8486148,0.34787935,0.0,0.0,0.0,6.8115816,0.0,-2.5957646,0.0,0.0,1.6198561,0.0,3.4121642,5.361127,7.2451835,-0.8848557,0.0,2.3316188,0.21962799,0.0,3.5753872,-0.51034945,8.451611,0.0,-0.40399542,0.0,0.0,-0.0,3.0405128
0.0,0.0,-0.0,3.7549453,11.996038,0.0,-0.0,-6.9395556,1.366976,0.0,4.6218247,1.2446733,0.0,0.0,5.3944187,6.6073394,-1.6691847,-3.5739343,-0.0,9.52587,0.0,2.9335291,0.0,10.752225,0.0,-0.0,7.639257,0.90012336,-1.9139838,0.0,8.286921,4.2918763,0.0,0.0,6.8756943,5.2855372,0.0,0.0,3.3675578,0.7206502,5.8037715,0.0,1.5853468,0.0,0.0,-1.0499432,3.9470732,7.776916,-0.0,3.5950143
0.0,-0.0,-1.235894,-0.0,12.357384,0.39776742,-0.0,-0.0,-1.619624,4.195118,5.787585,1.6641192,3.302824,5.758405,0.0,0.0,-3.9283912,-0.46693695,-2.4841151,8.393319,0.0,0.0,0.0,11.1410265,0.0,-1.6278645,8.252105,0.0,-1.6719581,0.0,0.0,6.838485,0.0,5.9576907,0.0,2.6686182,1.6074303,0.0,3.5931826,0.0,0.0,0.0,3.6482284,0.0,0.0,-0.0,3.9679005,0.0,0.57883304,4.2264485
