0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-2.2970111,-1.0,1.0940384,6.596929,0.2187411,-2.7732263,2.3809588,5.0405283,4.36843,5.136311,1.1418117,-1.1696585,0.7434562,5.303451,-3.0042565,-4.7610598,1.8310847,1.6729008,6.008288,2.5281749,-0.67470247,1.1155334,-1.0,9.164103,9.694212,-1.693065,4.601636,0.89875525,-2.9080865,1.9552151,10.260183,1.9039181,6.0612726,-3.6210558,3.7523289,-1.0,7.1738625,-1.0,-0.62553567,-1.0042484,3.714939,-1.0,-1.3232832,6.052992,1.6846714,0.056722168,-1.3208779,1.0317085,5.1510987,6.9239426
-1.3101385,-1.0,9.124894,5.990797,1.9152654,-1.0419496,1.7937188,6.5545506,2.785647,1.3190581,-0.07141989,-0.6099656,1.7675213,7.888768,-2.2074513,-4.806273,4.6298337,2.8456972,5.786845,-1.128799,-0.046853784,1.9366271,-1.0,9.383496,6.5665383,-1.7076914,4.2487044,1.3376133,-2.7498343,3.0742595,10.742397,1.3450392,6.0151296,-2.7527757,3.643398,-1.0,7.8666134,-1.0,0.8381167,-0.5445499,0.84443784,-1.0,0.8993491,5.7541237,1.7193668,-0.5070178,-2.9868908,1.471379,6.1652226,6.6749997
1.0193676,-1.0,11.25369,4.1468053,1.8046596,-0.9349936,1.7032422,8.403761,1.5206221,-2.5688827,-0.85394335,0.38709736,1.7346858,9.863796,0.6711986,-4.9171934,7.344361,2.4607048,2.309995,-0.38543406,1.3171699,4.229144,-1.0,8.478128,-1.8896332,-0.43900695,3.5319042,2.374607,-1.3459404,0.4211145,10.989658,0.5666945,5.2817507,-2.2563407,3.9231024,-1.0,4.0849066,-1.0,2.442948,-3.4859555,-2.8566551,-1.0,9.792986,-2.309373,3.6515083,0.050892804,-1.8867388,1.4156417,4.2592463,4.4476147
-1.6713015,-1.0,8.74555,2.6168752,1.6432141,0.49368107,2.7615643,8.775841,-0.6453535,-3.2881424,0.6264616,1.3867114,4.493691,11.787631,4.467766,-3.6834002,7.8237534,3.4741805,0.5240816,-0.509375,0.47781655,6.0270147,-1.0,-0.9564042,-5.072184,0.57824284,3.8708906,3.0118403,-1.1785742,0.16506544,8.676734,-0.88215446,4.808083,-1.1718495,4.114091,-1.0,0.9869752,-1.0,3.0288289,-2.7117517,-3.2363074,-1.0,10.144508,-3.02302,3.9140224,1.0551972,-0.8074944,3.2413616,4.9892755,-0.0028737888
1.230608,-1.0,8.736219,0.18215866,3.6255374,1.9899312,4.168885,7.859949,-3.0936766,-1.1495613,0.16274983,4.2847733,6.5320964,11.12857,7.8815107,-2.8097792,7.295445,3.3522086,-1.1665078,0.2883979,0.7875964,5.716586,-1.0,-4.6970725,1.5156934,2.2063274,3.7128878,3.8981447,-1.457201,0.16629438,10.794424,1.5686574,4.3425264,0.046525873,4.146872,-1.0,0.03702639,-1.0,3.7832882,-5.1640015,-2.3700705,-1.0,10.184609,-2.2769299,5.930359,4.249459,2.713721,4.7563567,4.0397143,-4.101401
0.42333287,-1.0,8.052426,-1.289278,2.4043334,3.4194875,5.691001,4.202681,-4.617114,1.7955425,2.1414092,5.159913,9.2483015,7.7869134,2.9711194,-1.787954,7.6043806,2.7991593,-2.1472576,0.2943629,2.662508,5.2877355,-1.0,-7.512667,4.5628676,3.972578,2.7763329,3.6603057,-0.49571046,0.43077043,10.989842,3.0806177,4.105663,0.9595837,4.156418,-1.0,-0.7517728,-1.0,3.173295,-6.5431533,-0.9662944,-1.0,10.764086,-2.306066,6.099404,4.7947707,3.1771564,4.9950366,1.0581964,-4.539749
0.27721018,-1.0,6.135818,-2.0555048,1.961414,6.992268,6.2171626,-0.5133168,-4.0792627,2.0391836,2.1967008,7.6388464,7.213658,3.461915,-3.8406663,0.55753535,7.337121,4.199457,-1.3629152,-1.6050023,3.8750904,2.6494148,-1.0,-4.720964,0.42603087,5.866817,-0.65339386,1.3031167,-1.2115116,0.2283222,10.400959,2.4698427,3.080923,1.7168028,4.159665,-1.0,0.47779185,-1.0,2.5111177,-4.4145174,0.7362682,-1.0,11.724255,-2.765495,3.809784,5.0329156,4.2175746,4.6926804,1.5496228,-3.9737272
1.6361696,-1.0,7.6787977,-4.4138966,4.46087,7.8988304,3.2414746,-1.6944307,-1.8167384,0.41424927,3.490037,10.444504,3.2400963,1.9692824,-3.4126267,0.8212845,7.831786,4.2596555,-0.2783543,-0.2597529,2.9781528,0.49306425,-1.0,0.5127613,-1.1688771,6.8097367,-1.9549752,-1.7650197,0.06892893,0.5643333,10.780523,1.2030652,4.078126,1.9760399,4.1581526,-1.0,1.1462739,-1.0,2.7677543,-2.6205564,-0.98135483,-1.0,9.296587,4.309833,-0.123098716,4.95321,4.5491214,2.7688484,0.99391645,-2.5026722
3.2766032,-1.0,2.704287,-2.282784,5.0617037,9.7810545,-1.9921404,-1.3364347,-0.5372857,0.5452315,3.2693727,3.7116508,-7.7191358,3.3178706,1.2685847,0.08400718,8.211135,4.6937904,2.0967078,3.4810402,2.3513806,0.2648508,-1.0,2.403603,2.3897903,7.415083,-3.4613907,-3.503964,1.9238383,2.2344403,10.644132,-1.1009278,3.3773422,1.835322,8.470168,-1.0,-0.75634456,-1.0,1.7526463,-2.8139546,1.1499919,-1.0,7.8515644,-3.7122598,-2.868689,6.260638,5.0187755,-1.5079694,-0.2816709,-0.50413716
2.45917,-1.0,-1.1563078,-3.9583714,5.317369,8.380434,-1.6558516,-0.86819035,0.94354445,1.1703703,8.024849,0.52262414,-3.8635485,3.1482637,7.166354,0.99277383,7.1597614,4.674083,3.0803974,5.749752,1.1358947,0.20373663,-1.0,1.0588698,4.9992647,7.317595,-4.5851703,-2.7595298,1.607506,5.7424974,8.595951,-3.736466,1.988214,2.9936948,4.156947,-1.0,0.50774956,-1.0,1.254621,-2.7752392,0.9670746,-1.0,7.8515515,-8.00745,-4.193448,6.427071,5.0205817,-2.399068,1.3233868,1.1717173
5.978151,-1.0,-5.270512,0.8413083,7.4048357,9.21332,3.3004255,0.7970138,1.226298,2.253314,5.663134,-0.95241886,-5.045054,1.3115103,12.852298,-0.526568,9.204876,6.823518,4.553654,6.4909496,1.2244217,0.5286881,-1.0,-0.21759214,5.8446207,5.9548693,-4.042634,-0.036911134,2.2424512,7.232251,5.3004737,-4.6188254,1.4925493,7.5816555,8.390478,-1.0,-0.26646423,-1.0,-0.37840742,-2.3397415,-0.99203646,-1.0,7.05257,-7.8028183,-5.505243,7.6305275,5.0205607,-3.0718288,1.7813113,3.3632395
6.5279965,-1.0,-4.3496823,5.066144,4.1247244,6.536,3.2382674,1.0912318,2.1548333,4.2061424,6.3611503,-2.3458023,-4.088254,1.3228291,12.687087,0.2120289,3.0574098,1.6185259,6.1027365,4.097306,0.76221776,1.2199329,-1.0,-3.0229568,5.933925,3.5749478,-5.510138,2.0443904,3.5342643,7.358481,1.5822257,-4.8775377,0.8391816,10.263037,2.732921,-1.0,-0.19136305,-1.0,-0.79633015,-1.0728474,-0.99382603,-1.0,7.0525455,-2.2144902,-6.158553,7.8348494,3.8660078,-2.961011,-0.10658606,6.565866
5.5719285,-1.0,-3.0827105,2.950052,7.991449,6.443134,-2.3853393,-0.29350635,2.4452412,5.6075535,5.3063745,-6.1947308,-2.3918245,4.044526,10.999375,1.3614999,-0.15906021,-3.306617,7.84388,4.909622,2.4172473,0.70718926,-1.0,-2.806594,6.1402235,1.4220392,-3.7490432,1.6274827,4.9717755,7.4406085,-4.452224,-2.8525662,-2.3296802,10.314398,4.0180783,-1.0,-2.0925808,-1.0,-0.36359566,-0.6462726,-0.9921571,-1.0,7.214212,1.4654104,-2.013807,8.085031,5.014611,-3.3913112,0.6403937,7.3299594
4.7961864,-1.0,-1.3953098,0.9828027,10.788838,0.78027856,-4.7064786,0.82450795,2.8758485,5.6661296,3.6550279,-4.925783,-0.22735432,7.0526004,10.196461,4.335612,-6.8305945,-2.365363,8.122761,7.2334824,2.2520392,0.6170898,-1.0,-3.1086411,6.6136556,-0.71684456,-3.7595797,-0.314387,7.3881793,3.8078458,-5.511414,2.2848318,-0.11984068,10.299749,-1.2369134,-1.0,-3.019473,-1.0,0.79511935,-0.7752401,-0.99521315,-1.0,7.2141848,1.6652296,-0.9498079,7.8556814,5.123372,-3.5149977,2.0683556,9.385737
3.5966568,-1.0,0.39644447,0.53782815,10.70633,1.458633,-1.9017978,-0.48560104,4.383484,4.5017824,1.0529717,-3.6751232,0.40108535,10.9782505,7.5255156,-7.667743,-3.1179261,2.1111336,8.527007,6.3802505,2.504269,1.5957913,-1.0,1.8021843,6.382108,-2.0666633,-0.28297174,-1.2596059,5.901321,-0.48097235,-4.50636,0.22528036,4.360902,9.548422,3.847333,-1.0,-1.9002224,-1.0,1.2619777,-1.5553033,-0.9875723,-1.0,1.1527367,2.0041058,0.8848234,7.447532,3.6916203,-3.8648813,1.3038821,9.691386
4.5159893,-1.0,0.39393368,3.024629,10.719459,-0.11254275,1.6427734,0.39757505,5.0748773,2.918563,-4.694018,2.0894547,0.63540614,9.833495,2.9989085,-2.6579347,3.412032,1.5065111,8.520416,7.0343657,0.79039174,1.4584296,-1.0,4.207468,5.4509115,-2.6524265,1.6304446,0.05136692,5.5810347,-1.1351396,-2.602463,0.8701038,6.805285,6.764189,-3.396438,-1.0,0.52182484,-1.0,1.6909279,-4.3285193,-0.9815675,-1.0,1.152767,0.6692261,2.1789827,6.754892,1.7198349,-0.8327843,-0.27139077,9.196126
4.1680727,-1.0,2.3273015,4.788846,9.976044,-0.8531176,3.234004,2.1478848,4.6618967,0.3326258,-2.1496878,-0.6697653,3.4587557,6.170613,-3.6431913,-7.7420845,0.71429574,3.343361,8.689364,6.222446,0.036948647,1.7088004,-1.0,5.6056957,3.303842,-2.5429566,2.5645628,3.5252392,4.6863966,-1.910329,-0.4499806,3.4486291,6.21739,4.4867496,-3.163328,-1.0,6.5752406,-1.0,-0.9388073,-3.43664,-2.0511563,-1.0,-0.41053107,-2.9859993,2.510892,6.1078105,-1.4379823,0.6227849,-2.553453,7.7746944
4.4882126,-1.0,2.996201,6.9976583,8.508722,-2.245271,3.8350527,3.6586423,3.5869174,-2.0884314,-2.4574885,1.3711462,6.145841,1.6156089,-3.6670055,-1.9961507,2.003755,3.2465482,8.663791,3.0848327,-1.0128481,1.4125832,-1.0,6.226665,0.41646993,-2.491185,3.0333154,6.741877,4.246581,-2.382108,4.0969057,4.677329,6.194918,1.7340579,3.6241543,-1.0,5.605322,-1.0,0.5730235,-1.4656634,-0.96388686,-1.0,-0.41051057,1.119361,2.323254,5.5602727,-1.9797168,1.9755826,-0.30052647,5.0636325
3.5173206,-1.0,2.9715328,8.961896,5.016997,-0.93962157,4.1891174,5.3151307,0.45081696,-2.3996882,-0.76044494,0.94652796,7.713529,-1.3391335,-5.977685,-4.8129435,3.5531993,3.2634735,9.093331,4.453274,-1.1567461,1.9315771,-1.0,5.4285946,-2.248785,0.20053825,4.431361,8.019,0.36722517,-1.2440685,5.5485387,5.439483,7.2882686,-2.0278926,-1.487637,-1.0,7.3733463,-1.0,2.1703746,-0.178106,0.03667845,-1.0,3.0991952,2.0890746,1.8976127,5.6086264,-2.7508159,3.7209575,-0.30188283,2.5181022
3.4888096,-1.0,3.251957,10.3497925,3.0431492,0.15810919,4.70548,6.3006287,-0.27303728,-0.43765944,-0.65970796,3.939745,6.7350774,2.5478425,-3.0845106,-3.8446698,6.854442,0.6025774,10.05637,-0.59115374,0.18800752,2.85415,-1.0,2.4016569,-3.5886598,0.62711,3.8288229,7.6134844,-2.9419124,-1.1809431,4.0324383,7.1576743,5.6702943,-4.667741,2.626146,-1.0,8.779205,-1.0,3.5451424,1.6623977,0.44561386,-1.0,3.0991833,4.268484,3.632443,5.392972,-6.23976,3.6968718,-0.29227385,-0.8743273
3.9269435,-1.0,-0.057168532,11.855039,1.1997519,0.67588174,4.1102405,7.0774155,-0.02879747,2.3018749,1.5498879,3.2402198,7.7005634,6.8635454,0.016418273,-1.3461481,8.804908,-0.24444453,10.019328,1.3035105,0.16683146,4.429857,-1.0,-0.70997643,-2.5143898,4.029775,4.8583345,5.8915663,-4.331709,1.7704431,5.256186,7.7327886,3.8886871,-4.7208304,0.8765199,-1.0,8.753021,-1.0,4.8841834,2.7868462,0.666496,-1.0,4.6323624,5.21729,1.8364811,4.553331,-9.039872,4.0710874,-0.16726716,-1.9810203
4.1620703,-1.0,-0.46628523,12.155559,0.97886777,-1.94533,2.9040678,7.369705,1.2656021,4.5709486,4.388103,2.0728734,5.670825,6.522784,2.2995386,3.5382679,10.872889,-1.1230608,8.936682,2.0407324,1.5111732,5.71105,-1.0,1.9987807,0.34662968,4.330618,4.9625664,4.0507097,-4.092243,1.8268538,7.2783637,4.666814,3.5192633,-1.8564693,0.93131065,-1.0,8.833753,-1.0,5.3332334,3.4007761,1.3411772,-1.0,11.213056,3.0314097,0.53479123,5.006187,-6.700804,1.8421737,0.121018566,-2.372026
1.8567796,-1.0,0.7102653,10.752225,-0.5148145,0.9814431,2.8227172,6.8288574,0.84296566,5.3538113,6.741974,0.98460716,3.9687212,2.4741619,3.0158825,5.9692864,8.917033,-2.321677,5.1551595,1.8591357,3.4854028,7.3736887,-1.0,2.1657128,1.9622545,6.466548,6.154937,1.4019217,-3.9030848,1.9826231,8.273548,1.2164577,1.2296426,1.3094901,0.98812205,-1.0,10.557305,-1.0,5.023667,3.7567508,4.319572,-1.0,-3.2951498,-1.3226321,0.4482551,5.617082,2.1436381,-0.79540443,0.78918594,-2.0295715
0.7535164,-1.0,2.9358857,10.47584,-2.1482246,2.3481252,3.8240993,7.8496795,3.1758611,5.565975,7.482929,0.6075811,3.177068,-2.0427902,2.9762204,7.9179554,7.976635,-2.2565515,2.1030753,3.5007563,6.386616,7.8757906,-1.0,1.0826656,1.0904666,5.1366353,5.1993656,-1.7962317,-3.484337,2.291378,9.1926775,0.5885354,-2.929946,1.2379005,3.644412,-1.0,8.243393,-1.0,3.7291808,2.4851475,4.1439896,-1.0,-3.2951698,-4.6841345,2.3543925,8.217211,8.752994,-3.4195337,3.0038252,-3.2955124
